Time,Price,Volume
11/20/2006 8:50,12371,54015
11/20/2006 8:50,12372,54073
11/20/2006 8:50,12373,54087
11/20/2006 8:50,12374,54112
11/20/2006 8:51,12373,54127
11/20/2006 8:51,12375,54136
11/20/2006 8:51,12376,54171
11/20/2006 8:51,12377,54178
11/20/2006 8:51,12376,54194
11/20/2006 8:51,12375,54310
11/20/2006 8:51,12376,54312
11/20/2006 8:51,12375,54317
11/20/2006 8:51,12376,54325
11/20/2006 8:51,12374,54326
11/20/2006 8:51,12375,54327
11/20/2006 8:52,12376,54363
11/20/2006 8:52,12375,54364
11/20/2006 8:52,12376,54367
11/20/2006 8:52,12375,54368
11/20/2006 8:52,12374,54399
11/20/2006 8:52,12375,54416
11/20/2006 8:52,12373,54417
11/20/2006 8:52,12374,54419
11/20/2006 8:52,12375,54423
11/20/2006 8:52,12374,54424
11/20/2006 8:52,12375,54439
11/20/2006 8:52,12374,54439
11/20/2006 8:52,12375,54440
11/20/2006 8:52,12374,54444
11/20/2006 8:52,12375,54446
11/20/2006 8:52,12374,54448
11/20/2006 8:53,12375,54450
11/20/2006 8:53,12374,54480
11/20/2006 8:53,12373,54489
11/20/2006 8:53,12372,54495
11/20/2006 8:54,12371,54502
11/20/2006 8:54,12372,54507
11/20/2006 8:54,12373,54513
11/20/2006 8:54,12372,54514
11/20/2006 8:54,12371,54537
11/20/2006 8:54,12372,54544
11/20/2006 8:54,12373,54550
11/20/2006 8:54,12372,54551
11/20/2006 8:54,12373,54553
11/20/2006 8:54,12374,54566
11/20/2006 8:54,12373,54570
11/20/2006 8:54,12374,54576
11/20/2006 8:54,12373,54577
11/20/2006 8:54,12374,54585
11/20/2006 8:54,12373,54590
11/20/2006 8:55,12372,54595
11/20/2006 8:55,12373,54596
11/20/2006 8:55,12374,54605
11/20/2006 8:55,12373,54606
11/20/2006 8:55,12372,54612
11/20/2006 8:55,12373,54613
11/20/2006 8:55,12372,54626
11/20/2006 8:55,12373,54633
11/20/2006 8:56,12374,54648
11/20/2006 8:56,12373,54650
11/20/2006 8:56,12374,54652
11/20/2006 8:56,12375,54654
11/20/2006 8:56,12374,54661
11/20/2006 8:56,12375,54662
11/20/2006 8:57,12374,54684
11/20/2006 8:57,12375,54689
11/20/2006 8:57,12374,54690
11/20/2006 8:57,12375,54697
11/20/2006 8:58,12373,54701
11/20/2006 8:58,12372,54715
11/20/2006 8:58,12371,54717
11/20/2006 8:58,12372,54752
11/20/2006 8:58,12371,54756
11/20/2006 8:58,12372,54759
11/20/2006 8:58,12373,54768
11/20/2006 8:58,12372,54775
11/20/2006 8:58,12374,54792
11/20/2006 8:58,12373,54796
11/20/2006 8:59,12374,54825
11/20/2006 8:59,12375,54828
11/20/2006 8:59,12374,54853
11/20/2006 8:59,12373,54856
11/20/2006 8:59,12374,54858
11/20/2006 8:59,12375,54860
11/20/2006 8:59,12374,54863
11/20/2006 8:59,12375,54865
11/20/2006 8:59,12374,54871
11/20/2006 9:00,12375,54872
11/20/2006 9:00,12373,54880
11/20/2006 9:00,12374,54885
11/20/2006 9:00,12373,54906
11/20/2006 9:00,12374,54908
11/20/2006 9:00,12373,54914
11/20/2006 9:00,12374,54918
11/20/2006 9:00,12373,54920
11/20/2006 9:00,12372,54922
11/20/2006 9:00,12371,54932
11/20/2006 9:00,12370,54946
11/20/2006 9:00,12371,55005
11/20/2006 9:00,12370,55007
11/20/2006 9:01,12371,55047
11/20/2006 9:01,12370,55055
11/20/2006 9:01,12372,55058
11/20/2006 9:01,12371,55060
11/20/2006 9:01,12372,55061
11/20/2006 9:01,12373,55068
11/20/2006 9:01,12372,55069
11/20/2006 9:01,12373,55114
11/20/2006 9:01,12372,55117
11/20/2006 9:01,12371,55127
11/20/2006 9:01,12372,55128
11/20/2006 9:02,12371,55129
11/20/2006 9:02,12372,55130
11/20/2006 9:02,12371,55142
11/20/2006 9:02,12372,55155
11/20/2006 9:03,12373,55174
11/20/2006 9:03,12374,55184
11/20/2006 9:03,12375,55192
11/20/2006 9:03,12374,55195
11/20/2006 9:03,12375,55197
11/20/2006 9:04,12374,55208
11/20/2006 9:04,12373,55216
11/20/2006 9:04,12372,55241
11/20/2006 9:04,12373,55247
11/20/2006 9:04,12372,55250
11/20/2006 9:04,12371,55255
11/20/2006 9:04,12372,55257
11/20/2006 9:05,12371,55264
11/20/2006 9:05,12370,55285
11/20/2006 9:05,12369,55324
11/20/2006 9:05,12371,55327
11/20/2006 9:05,12372,55404
11/20/2006 9:05,12371,55452
11/20/2006 9:05,12372,55464
11/20/2006 9:05,12371,55466
11/20/2006 9:06,12372,55475
11/20/2006 9:06,12371,55485
11/20/2006 9:06,12372,55491
11/20/2006 9:06,12371,55492
11/20/2006 9:06,12372,55501
11/20/2006 9:07,12371,55510
11/20/2006 9:07,12372,55511
11/20/2006 9:07,12371,55515
11/20/2006 9:07,12372,55550
11/20/2006 9:07,12371,55561
11/20/2006 9:07,12372,55563
11/20/2006 9:07,12371,55564
11/20/2006 9:07,12372,55566
11/20/2006 9:07,12371,55568
11/20/2006 9:07,12372,55574
11/20/2006 9:07,12371,55598
11/20/2006 9:08,12372,55599
11/20/2006 9:08,12373,55603
11/20/2006 9:08,12374,55605
11/20/2006 9:08,12373,55625
11/20/2006 9:09,12372,55639
11/20/2006 9:09,12373,55640
11/20/2006 9:09,12372,55642
11/20/2006 9:09,12374,55643
11/20/2006 9:09,12373,55645
11/20/2006 9:09,12374,55646
11/20/2006 9:09,12373,55651
11/20/2006 9:09,12374,55662
11/20/2006 9:09,12373,55671
11/20/2006 9:09,12372,55672
11/20/2006 9:10,12371,55683
11/20/2006 9:10,12372,55697
11/20/2006 9:10,12370,55698
11/20/2006 9:10,12371,55707
11/20/2006 9:10,12372,55720
11/20/2006 9:10,12371,55721
11/20/2006 9:10,12372,55726
11/20/2006 9:11,12373,55736
11/20/2006 9:11,12372,55737
11/20/2006 9:11,12373,55738
11/20/2006 9:11,12372,55749
11/20/2006 9:11,12373,55756
11/20/2006 9:11,12372,55757
11/20/2006 9:11,12371,55759
11/20/2006 9:11,12372,55761
11/20/2006 9:11,12371,55765
11/20/2006 9:12,12372,55794
11/20/2006 9:12,12373,55799
11/20/2006 9:12,12372,55801
11/20/2006 9:12,12373,55808
11/20/2006 9:13,12374,55814
11/20/2006 9:13,12375,55855
11/20/2006 9:13,12376,55860
11/20/2006 9:13,12375,55880
11/20/2006 9:13,12376,55881
11/20/2006 9:13,12377,55887
11/20/2006 9:13,12376,55888
11/20/2006 9:13,12377,55897
11/20/2006 9:13,12378,55907
11/20/2006 9:13,12377,55930
11/20/2006 9:13,12378,55935
11/20/2006 9:13,12377,56079
11/20/2006 9:13,12378,56085
11/20/2006 9:13,12377,56087
11/20/2006 9:13,12378,56115
11/20/2006 9:13,12376,56116
11/20/2006 9:13,12375,56138
11/20/2006 9:13,12376,56142
11/20/2006 9:13,12375,56143
11/20/2006 9:14,12376,56148
11/20/2006 9:14,12375,56149
11/20/2006 9:14,12374,56161
11/20/2006 9:14,12375,56175
11/20/2006 9:14,12376,56182
11/20/2006 9:14,12375,56185
11/20/2006 9:14,12376,56255
11/20/2006 9:14,12375,56262
11/20/2006 9:14,12374,56265
11/20/2006 9:14,12375,56266
11/20/2006 9:14,12374,56268
11/20/2006 9:14,12375,56272
11/20/2006 9:14,12374,56276
11/20/2006 9:14,12375,56277
11/20/2006 9:14,12374,56286
11/20/2006 9:14,12375,56288
11/20/2006 9:14,12374,56310
11/20/2006 9:15,12373,56320
11/20/2006 9:15,12374,56326
11/20/2006 9:15,12375,56340
11/20/2006 9:15,12374,56379
11/20/2006 9:15,12375,56380
11/20/2006 9:15,12376,56394
11/20/2006 9:15,12375,56395
11/20/2006 9:15,12376,56399
11/20/2006 9:15,12377,56410
11/20/2006 9:15,12375,56411
11/20/2006 9:16,12376,56412
11/20/2006 9:16,12374,56413
11/20/2006 9:16,12373,56468
11/20/2006 9:16,12375,56469
11/20/2006 9:16,12374,56470
11/20/2006 9:16,12375,56471
11/20/2006 9:17,12376,56479
11/20/2006 9:17,12377,56493
11/20/2006 9:17,12376,56520
11/20/2006 9:17,12375,56525
11/20/2006 9:17,12376,56532
11/20/2006 9:17,12375,56586
11/20/2006 9:17,12376,56588
11/20/2006 9:17,12375,56597
11/20/2006 9:17,12374,56601
11/20/2006 9:17,12375,56609
11/20/2006 9:18,12374,56616
11/20/2006 9:18,12375,56617
11/20/2006 9:18,12378,56642
11/20/2006 9:18,12377,56685
11/20/2006 9:18,12378,56691
11/20/2006 9:18,12377,56692
11/20/2006 9:18,12378,56693
11/20/2006 9:19,12377,56775
11/20/2006 9:19,12378,56783
11/20/2006 9:19,12377,56785
11/20/2006 9:19,12378,56786
11/20/2006 9:19,12377,56788
11/20/2006 9:19,12378,56798
11/20/2006 9:19,12377,56808
11/20/2006 9:19,12376,56820
11/20/2006 9:19,12375,56827
11/20/2006 9:19,12376,56828
11/20/2006 9:19,12375,56835
11/20/2006 9:19,12376,56841
11/20/2006 9:19,12375,56846
11/20/2006 9:20,12374,56892
11/20/2006 9:20,12373,56900
11/20/2006 9:20,12374,56909
11/20/2006 9:20,12375,56919
11/20/2006 9:20,12374,56964
11/20/2006 9:20,12375,56966
11/20/2006 9:20,12374,56967
11/20/2006 9:20,12375,56968
11/20/2006 9:20,12374,56969
11/20/2006 9:20,12375,56970
11/20/2006 9:21,12376,56984
11/20/2006 9:21,12375,56985
11/20/2006 9:21,12374,56990
11/20/2006 9:21,12375,56996
11/20/2006 9:21,12374,56997
11/20/2006 9:21,12373,57003
11/20/2006 9:21,12372,57033
11/20/2006 9:21,12371,57038
11/20/2006 9:21,12372,57060
11/20/2006 9:21,12373,57137
11/20/2006 9:21,12374,57168
11/20/2006 9:22,12373,57234
11/20/2006 9:22,12372,57242
11/20/2006 9:22,12373,57246
11/20/2006 9:22,12374,57252
11/20/2006 9:22,12372,57253
11/20/2006 9:22,12370,57285
11/20/2006 9:22,12371,57314
11/20/2006 9:22,12370,57330
11/20/2006 9:22,12372,57331
11/20/2006 9:23,12373,57375
11/20/2006 9:23,12374,57377
11/20/2006 9:23,12373,57378
11/20/2006 9:23,12374,57397
11/20/2006 9:23,12373,57403
11/20/2006 9:23,12374,57411
11/20/2006 9:23,12373,57415
11/20/2006 9:23,12374,57434
11/20/2006 9:23,12373,57435
11/20/2006 9:23,12372,57477
11/20/2006 9:23,12373,57486
11/20/2006 9:24,12371,57497
11/20/2006 9:24,12372,57498
11/20/2006 9:24,12373,57503
11/20/2006 9:24,12370,57504
11/20/2006 9:24,12371,57510
11/20/2006 9:24,12370,57526
11/20/2006 9:24,12371,57531
11/20/2006 9:24,12370,57535
11/20/2006 9:24,12371,57536
11/20/2006 9:24,12370,57537
11/20/2006 9:25,12369,57674
11/20/2006 9:25,12370,57686
11/20/2006 9:25,12369,57702
11/20/2006 9:25,12370,57705
11/20/2006 9:25,12369,57713
11/20/2006 9:25,12368,57724
11/20/2006 9:25,12369,57767
11/20/2006 9:25,12370,57769
11/20/2006 9:25,12371,57772
11/20/2006 9:25,12370,57773
11/20/2006 9:25,12369,57774
11/20/2006 9:25,12370,57777
11/20/2006 9:25,12369,57780
11/20/2006 9:25,12370,57785
11/20/2006 9:25,12371,57797
11/20/2006 9:25,12370,57802
11/20/2006 9:25,12371,57803
11/20/2006 9:25,12370,57864
11/20/2006 9:25,12371,57865
11/20/2006 9:25,12370,57866
11/20/2006 9:25,12371,57869
11/20/2006 9:25,12370,57870
11/20/2006 9:25,12371,57878
11/20/2006 9:25,12370,57879
11/20/2006 9:26,12371,57899
11/20/2006 9:26,12370,57903
11/20/2006 9:26,12371,57909
11/20/2006 9:26,12372,57914
11/20/2006 9:26,12371,57916
11/20/2006 9:26,12370,57927
11/20/2006 9:26,12369,57929
11/20/2006 9:26,12370,57943
11/20/2006 9:26,12371,57959
11/20/2006 9:26,12370,57961
11/20/2006 9:26,12371,57964
11/20/2006 9:26,12370,57969
11/20/2006 9:27,12371,57986
11/20/2006 9:27,12370,57988
11/20/2006 9:27,12369,57991
11/20/2006 9:27,12370,57995
11/20/2006 9:27,12369,57996
11/20/2006 9:27,12370,58001
11/20/2006 9:28,12369,58002
11/20/2006 9:28,12371,58005
11/20/2006 9:28,12370,58013
11/20/2006 9:28,12369,58044
11/20/2006 9:28,12370,58051
11/20/2006 9:28,12371,58053
11/20/2006 9:28,12370,58054
11/20/2006 9:28,12369,58066
11/20/2006 9:28,12370,58069
11/20/2006 9:29,12369,58099
11/20/2006 9:29,12370,58101
11/20/2006 9:29,12369,58105
11/20/2006 9:29,12368,58110
11/20/2006 9:29,12369,58111
11/20/2006 9:29,12370,58119
11/20/2006 9:29,12369,58136
11/20/2006 9:29,12368,58146
11/20/2006 9:29,12369,58147
11/20/2006 9:29,12368,58148
11/20/2006 9:29,12369,58149
11/20/2006 9:30,12368,58174
11/20/2006 9:30,12369,58183
11/20/2006 9:30,12367,58185
11/20/2006 9:30,12366,58251
11/20/2006 9:30,12367,58255
11/20/2006 9:30,12366,58258
11/20/2006 9:30,12365,58263
11/20/2006 9:30,12364,58295
11/20/2006 9:30,12365,58301
11/20/2006 9:30,12364,58311
11/20/2006 9:30,12363,58315
11/20/2006 9:30,12364,58317
11/20/2006 9:30,12363,58320
11/20/2006 9:30,12364,58322
11/20/2006 9:30,12363,58323
11/20/2006 9:30,12364,58325
11/20/2006 9:30,12363,58327
11/20/2006 9:30,12364,58328
11/20/2006 9:30,12363,58346
11/20/2006 9:30,12364,58555
11/20/2006 9:30,12365,58556
11/20/2006 9:30,12366,58558
11/20/2006 9:30,12365,58561
11/20/2006 9:30,12364,58579
11/20/2006 9:30,12365,58580
11/20/2006 9:30,12364,58582
11/20/2006 9:30,12365,58584
11/20/2006 9:30,12366,58616
11/20/2006 9:30,12365,58626
11/20/2006 9:31,12366,58860
11/20/2006 9:31,12365,58875
11/20/2006 9:31,12366,58885
11/20/2006 9:31,12365,58898
11/20/2006 9:31,12366,58936
11/20/2006 9:31,12365,58945
11/20/2006 9:31,12366,58959
11/20/2006 9:31,12365,58967
11/20/2006 9:31,12364,58980
11/20/2006 9:31,12365,58985
11/20/2006 9:31,12364,58986
11/20/2006 9:32,12363,59078
11/20/2006 9:32,12364,59082
11/20/2006 9:32,12365,59085
11/20/2006 9:32,12364,59090
11/20/2006 9:32,12363,59092
11/20/2006 9:32,12362,59100
11/20/2006 9:32,12363,59102
11/20/2006 9:32,12364,59105
11/20/2006 9:32,12363,59106
11/20/2006 9:32,12364,59109
11/20/2006 9:32,12363,59110
11/20/2006 9:32,12364,59112
11/20/2006 9:32,12365,59124
11/20/2006 9:33,12364,59125
11/20/2006 9:33,12365,59169
11/20/2006 9:33,12362,59176
11/20/2006 9:33,12363,59179
11/20/2006 9:33,12364,59183
11/20/2006 9:33,12363,59184
11/20/2006 9:33,12362,59192
11/20/2006 9:33,12363,59195
11/20/2006 9:33,12364,59198
11/20/2006 9:33,12362,59199
11/20/2006 9:33,12363,59203
11/20/2006 9:33,12364,59227
11/20/2006 9:33,12363,59230
11/20/2006 9:33,12362,59233
11/20/2006 9:33,12363,59234
11/20/2006 9:33,12362,59235
11/20/2006 9:33,12363,59236
11/20/2006 9:34,12362,59256
11/20/2006 9:34,12361,59276
11/20/2006 9:34,12362,59311
11/20/2006 9:34,12361,59319
11/20/2006 9:34,12362,59328
11/20/2006 9:34,12361,59330
11/20/2006 9:34,12360,59368
11/20/2006 9:34,12359,59370
11/20/2006 9:34,12360,59383
11/20/2006 9:34,12359,59384
11/20/2006 9:34,12360,59385
11/20/2006 9:34,12359,59398
11/20/2006 9:34,12360,59400
11/20/2006 9:34,12359,59416
11/20/2006 9:35,12360,59418
11/20/2006 9:35,12359,59420
11/20/2006 9:35,12360,59499
11/20/2006 9:35,12359,59500
11/20/2006 9:35,12360,59506
11/20/2006 9:35,12359,59509
11/20/2006 9:35,12360,59512
11/20/2006 9:35,12361,59518
11/20/2006 9:35,12360,59534
11/20/2006 9:35,12361,59539
11/20/2006 9:35,12360,59551
11/20/2006 9:35,12361,59559
11/20/2006 9:35,12360,59564
11/20/2006 9:35,12361,59572
11/20/2006 9:35,12359,59574
11/20/2006 9:35,12360,59584
11/20/2006 9:35,12359,59589
11/20/2006 9:35,12360,59591
11/20/2006 9:35,12359,59598
11/20/2006 9:35,12361,59599
11/20/2006 9:35,12360,59605
11/20/2006 9:35,12361,59606
11/20/2006 9:36,12362,59615
11/20/2006 9:36,12363,59647
11/20/2006 9:36,12362,59693
11/20/2006 9:36,12363,59694
11/20/2006 9:36,12362,59707
11/20/2006 9:37,12363,59721
11/20/2006 9:37,12362,59729
11/20/2006 9:37,12361,59743
11/20/2006 9:37,12362,59747
11/20/2006 9:37,12361,59760
11/20/2006 9:37,12362,59763
11/20/2006 9:37,12361,59766
11/20/2006 9:37,12360,59767
11/20/2006 9:37,12361,59773
11/20/2006 9:37,12360,59778
11/20/2006 9:37,12361,59779
11/20/2006 9:37,12362,59781
11/20/2006 9:37,12363,59794
11/20/2006 9:38,12364,59849
11/20/2006 9:38,12363,59850
11/20/2006 9:38,12364,59911
11/20/2006 9:39,12363,59932
11/20/2006 9:39,12362,59952
11/20/2006 9:39,12363,59958
11/20/2006 9:40,12361,59960
11/20/2006 9:40,12362,59961
11/20/2006 9:40,12363,59972
11/20/2006 9:40,12362,59976
11/20/2006 9:40,12361,59987
11/20/2006 9:40,12360,60001
11/20/2006 9:40,12361,60002
11/20/2006 9:40,12360,60006
11/20/2006 9:40,12361,60007
11/20/2006 9:40,12360,60013
11/20/2006 9:41,12362,60024
11/20/2006 9:41,12363,60030
11/20/2006 9:42,12364,60038
11/20/2006 9:42,12363,60042
11/20/2006 9:42,12364,60044
11/20/2006 9:43,12363,60103
11/20/2006 9:43,12364,60104
11/20/2006 9:43,12362,60107
11/20/2006 9:43,12363,60108
11/20/2006 9:43,12362,60109
11/20/2006 9:43,12363,60112
11/20/2006 9:44,12364,60123
11/20/2006 9:44,12363,60152
11/20/2006 9:44,12364,60195
11/20/2006 9:44,12363,60197
11/20/2006 9:44,12364,60198
11/20/2006 9:44,12365,60203
11/20/2006 9:45,12364,60221
11/20/2006 9:45,12365,60230
11/20/2006 9:45,12366,60267
11/20/2006 9:45,12365,60275
11/20/2006 9:45,12364,60312
11/20/2006 9:45,12365,60325
11/20/2006 9:45,12366,60342
11/20/2006 9:46,12365,60345
11/20/2006 9:46,12366,60350
11/20/2006 9:46,12367,60355
11/20/2006 9:46,12366,60357
11/20/2006 9:46,12367,60364
11/20/2006 9:46,12366,60413
11/20/2006 9:46,12367,60441
11/20/2006 9:47,12368,60482
11/20/2006 9:47,12367,60483
11/20/2006 9:47,12366,60519
11/20/2006 9:47,12365,60525
11/20/2006 9:47,12366,60535
11/20/2006 9:47,12368,60543
11/20/2006 9:47,12367,60548
11/20/2006 9:47,12368,60552
11/20/2006 9:48,12367,60646
11/20/2006 9:48,12368,60649
11/20/2006 9:48,12367,60653
11/20/2006 9:48,12368,60658
11/20/2006 9:48,12367,60659
11/20/2006 9:48,12368,60661
11/20/2006 9:49,12367,60670
11/20/2006 9:49,12366,60693
11/20/2006 9:49,12367,60696
11/20/2006 9:49,12366,60699
11/20/2006 9:50,12364,60703
11/20/2006 9:50,12365,60704
11/20/2006 9:50,12366,60705
11/20/2006 9:50,12365,60706
11/20/2006 9:50,12364,60742
11/20/2006 9:50,12365,60761
11/20/2006 9:50,12363,60763
11/20/2006 9:50,12364,60765
11/20/2006 9:50,12363,60776
11/20/2006 9:50,12365,60794
11/20/2006 9:50,12366,60804
11/20/2006 9:50,12365,60805
11/20/2006 9:50,12364,60866
11/20/2006 9:50,12365,60882
11/20/2006 9:51,12366,60895
11/20/2006 9:51,12365,60896
11/20/2006 9:51,12366,60906
11/20/2006 9:51,12365,60914
11/20/2006 9:51,12366,60915
11/20/2006 9:51,12367,60916
11/20/2006 9:51,12366,60917
11/20/2006 9:52,12367,60923
11/20/2006 9:52,12368,60940
11/20/2006 9:52,12367,60941
11/20/2006 9:52,12368,60950
11/20/2006 9:53,12367,60951
11/20/2006 9:53,12366,60960
11/20/2006 9:53,12364,61017
11/20/2006 9:53,12363,61052
11/20/2006 9:53,12364,61054
11/20/2006 9:53,12365,61075
11/20/2006 9:53,12363,61084
11/20/2006 9:53,12364,61093
11/20/2006 9:53,12363,61094
11/20/2006 9:53,12364,61096
11/20/2006 9:54,12362,61122
11/20/2006 9:54,12363,61125
11/20/2006 9:54,12364,61127
11/20/2006 9:54,12365,61136
11/20/2006 9:54,12364,61146
11/20/2006 9:54,12363,61158
11/20/2006 9:54,12362,61166
11/20/2006 9:54,12363,61167
11/20/2006 9:55,12362,61169
11/20/2006 9:55,12363,61179
11/20/2006 9:55,12362,61194
11/20/2006 9:55,12363,61197
11/20/2006 9:55,12364,61209
11/20/2006 9:55,12363,61210
11/20/2006 9:56,12364,61220
11/20/2006 9:56,12365,61229
11/20/2006 9:56,12366,61230
11/20/2006 9:56,12365,61235
11/20/2006 9:56,12366,61236
11/20/2006 9:56,12367,61282
11/20/2006 9:57,12366,61286
11/20/2006 9:57,12367,61288
11/20/2006 9:57,12366,61321
11/20/2006 9:57,12367,61331
11/20/2006 9:57,12366,61348
11/20/2006 9:57,12367,61350
11/20/2006 9:57,12365,61351
11/20/2006 9:57,12364,61353
11/20/2006 9:57,12365,61355
11/20/2006 9:57,12366,61368
11/20/2006 9:58,12367,61409
11/20/2006 9:58,12366,61413
11/20/2006 9:58,12367,61416
11/20/2006 9:58,12368,61457
11/20/2006 9:58,12369,61463
11/20/2006 9:58,12370,61467
11/20/2006 9:59,12371,61556
11/20/2006 9:59,12372,61565
11/20/2006 9:59,12373,61569
11/20/2006 9:59,12374,61605
11/20/2006 9:59,12373,61607
11/20/2006 9:59,12375,61608
11/20/2006 9:59,12374,61617
11/20/2006 9:59,12373,61620
11/20/2006 9:59,12372,61626
11/20/2006 9:59,12371,61633
11/20/2006 9:59,12372,61639
11/20/2006 9:59,12371,61771
11/20/2006 9:59,12372,61775
11/20/2006 9:59,12371,61780
11/20/2006 9:59,12370,61785
11/20/2006 9:59,12371,61786
11/20/2006 9:59,12370,61787
11/20/2006 9:59,12369,61807
11/20/2006 9:59,12370,61811
11/20/2006 10:00,12369,61814
11/20/2006 10:00,12370,61878
11/20/2006 10:00,12369,61880
11/20/2006 10:00,12370,61890
11/20/2006 10:00,12369,61900
11/20/2006 10:00,12370,61902
11/20/2006 10:00,12369,61911
11/20/2006 10:00,12370,61912
11/20/2006 10:00,12369,61914
11/20/2006 10:00,12370,61915
11/20/2006 10:01,12369,61940
11/20/2006 10:01,12370,61942
11/20/2006 10:01,12369,61958
11/20/2006 10:01,12371,61970
11/20/2006 10:01,12372,61983
11/20/2006 10:01,12371,61984
11/20/2006 10:01,12372,61986
11/20/2006 10:01,12373,61991
11/20/2006 10:01,12374,62028
11/20/2006 10:01,12373,62031
11/20/2006 10:01,12372,62037
11/20/2006 10:01,12371,62081
11/20/2006 10:01,12370,62087
11/20/2006 10:01,12371,62090
11/20/2006 10:02,12372,62121
11/20/2006 10:02,12371,62122
11/20/2006 10:02,12372,62140
11/20/2006 10:03,12371,62146
11/20/2006 10:03,12372,62148
11/20/2006 10:03,12371,62151
11/20/2006 10:03,12372,62152
11/20/2006 10:03,12373,62155
11/20/2006 10:03,12372,62159
11/20/2006 10:04,12373,62161
11/20/2006 10:04,12372,62162
11/20/2006 10:04,12371,62163
11/20/2006 10:04,12370,62176
11/20/2006 10:04,12371,62188
11/20/2006 10:04,12370,62189
11/20/2006 10:05,12369,62211
11/20/2006 10:05,12370,62214
11/20/2006 10:05,12369,62221
11/20/2006 10:05,12370,62223
11/20/2006 10:05,12369,62283
11/20/2006 10:05,12370,62284
11/20/2006 10:05,12369,62288
11/20/2006 10:05,12370,62289
11/20/2006 10:05,12371,62300
11/20/2006 10:05,12370,62301
11/20/2006 10:05,12369,62310
11/20/2006 10:05,12370,62314
11/20/2006 10:05,12369,62331
11/20/2006 10:06,12368,62347
11/20/2006 10:06,12369,62358
11/20/2006 10:06,12370,62364
11/20/2006 10:06,12369,62411
11/20/2006 10:06,12370,62443
11/20/2006 10:06,12369,62451
11/20/2006 10:06,12370,62475
11/20/2006 10:06,12369,62476
11/20/2006 10:06,12368,62493
11/20/2006 10:07,12369,62497
11/20/2006 10:07,12370,62532
11/20/2006 10:08,12371,62547
11/20/2006 10:08,12372,62564
11/20/2006 10:08,12371,62570
11/20/2006 10:09,12372,62586
11/20/2006 10:09,12371,62597
11/20/2006 10:09,12373,62631
11/20/2006 10:09,12372,62654
11/20/2006 10:09,12373,62665
11/20/2006 10:09,12372,62669
11/20/2006 10:09,12371,62676
11/20/2006 10:09,12372,62718
11/20/2006 10:10,12371,62720
11/20/2006 10:10,12372,62730
11/20/2006 10:10,12373,62743
11/20/2006 10:10,12372,62744
11/20/2006 10:10,12371,62750
11/20/2006 10:10,12372,62756
11/20/2006 10:10,12373,62770
11/20/2006 10:10,12372,62771
11/20/2006 10:10,12373,62773
11/20/2006 10:10,12372,62785
11/20/2006 10:10,12373,62794
11/20/2006 10:10,12372,62795
11/20/2006 10:11,12371,62801
11/20/2006 10:11,12372,62820
11/20/2006 10:11,12371,62821
11/20/2006 10:12,12372,62872
11/20/2006 10:12,12373,62873
11/20/2006 10:12,12372,62881
11/20/2006 10:12,12373,62905
11/20/2006 10:12,12374,62920
11/20/2006 10:12,12373,62925
11/20/2006 10:12,12372,62927
11/20/2006 10:12,12373,62929
11/20/2006 10:13,12372,62981
11/20/2006 10:14,12373,62986
11/20/2006 10:14,12371,62987
11/20/2006 10:14,12372,63015
11/20/2006 10:14,12371,63016
11/20/2006 10:14,12370,63031
11/20/2006 10:14,12369,63042
11/20/2006 10:14,12368,63063
11/20/2006 10:14,12367,63071
11/20/2006 10:14,12368,63073
11/20/2006 10:14,12366,63074
11/20/2006 10:14,12367,63075
11/20/2006 10:14,12368,63078
11/20/2006 10:14,12366,63087
11/20/2006 10:14,12367,63127
11/20/2006 10:14,12366,63128
11/20/2006 10:15,12364,63287
11/20/2006 10:15,12365,63289
11/20/2006 10:15,12364,63293
11/20/2006 10:15,12365,63294
11/20/2006 10:15,12366,63300
11/20/2006 10:15,12367,63305
11/20/2006 10:15,12366,63306
11/20/2006 10:15,12367,63307
11/20/2006 10:15,12366,63320
11/20/2006 10:15,12367,63321
11/20/2006 10:15,12366,63392
11/20/2006 10:15,12367,63397
11/20/2006 10:15,12368,63407
11/20/2006 10:15,12367,63414
11/20/2006 10:15,12368,63417
11/20/2006 10:15,12369,63427
11/20/2006 10:16,12370,63465
11/20/2006 10:16,12368,63468
11/20/2006 10:16,12369,63473
11/20/2006 10:16,12367,63475
11/20/2006 10:16,12366,63482
11/20/2006 10:16,12367,63506
11/20/2006 10:16,12368,63507
11/20/2006 10:16,12367,63509
11/20/2006 10:16,12368,63520
11/20/2006 10:16,12366,63522
11/20/2006 10:16,12367,63524
11/20/2006 10:16,12366,63531
11/20/2006 10:16,12364,63568
11/20/2006 10:16,12366,63570
11/20/2006 10:17,12364,63575
11/20/2006 10:17,12365,63584
11/20/2006 10:17,12364,63585
11/20/2006 10:17,12365,63596
11/20/2006 10:17,12364,63607
11/20/2006 10:17,12362,63612
11/20/2006 10:17,12363,63628
11/20/2006 10:17,12362,63740
11/20/2006 10:17,12363,63743
11/20/2006 10:17,12362,63748
11/20/2006 10:17,12363,63750
11/20/2006 10:17,12362,63753
11/20/2006 10:17,12363,63754
11/20/2006 10:17,12364,63776
11/20/2006 10:17,12363,63777
11/20/2006 10:17,12364,63797
11/20/2006 10:17,12363,63798
11/20/2006 10:18,12364,63801
11/20/2006 10:18,12363,63802
11/20/2006 10:18,12362,63803
